股票代码,股票简称,最新价,最新涨跌幅,预告净利润[20240630],业绩预告类型[20240630],上年同期净利润[20240630],预告净利润变动幅度[20240630],业绩预告日期[20240630],业绩变化原因[20240630],业绩预告摘要[20240630],预告净利润上限[20240630],预告净利润下限[20240630],market_code,code
002050.SZ,三花智控,19.12,-1.393,1534236950.0,预增,1394760800.0,10.0,20240702,　　公司报告期内业绩预增的主要原因：1、公司是全球新能源车热管理的领先企业，运用标杆客户示范效应，持续获得订单，实现了业绩的增长；2、公司是制冷空调电器零部件行业的龙头企业，全球化布局和产业龙头优势凸显，核心产品市场份额稳步提升，带来业绩增长。,"预计2024-01-01到2024-06-30业绩：净利润146449.89万元至160397.50万元;增长幅度为5%至15%,基本每股收益0.39元至0.43元;上年同期业绩:净利润139476.08万元,基本每股收益0.39元;",1603975000.0,1464498900.0,33,002050
301596.SZ,瑞迪智驱,81.79,0.479,54175100.0,预增,50715000.0,6.82,20240510,,预计2024-01-01到2024-06-30业绩：净利润5146.63万元至5688.39万元;增长幅度为1.48%至12.16%;上年同期业绩:净利润5071.50万元;,56883900.0,51466300.0,33,301596
300784.SZ,利安科技,64.35,2.224,31287400.0,预增,29543900.0,5.904999999999999,20240524,"　　公司预计2024年1-6月营业收入变动比例为5.55%-16.66%，主要系终端客户为罗技集团的销售收入有所增加；公司预计2024年1-6月扣除非经常性损益后归属于母公司股东的净利润随营业收入的增长而有所上升。
　　公司预计2024年1-6月归属于母公司股东的净利润变动幅度为0.61%-11.20%，上升幅度略低于营业收入，主要系预计收到的政府补助有所减少。",预计2024-01-01到2024-06-30业绩：净利润2972.30万元至3285.18万元;增长幅度为0.61%至11.20%;上年同期业绩:净利润2954.39万元;,32851800.0,29723000.0,33,300784
603285.SH,键邦股份,,,104000000.0,预增,98529700.0,5.555000000000001,20240618,"　　2024年，全球化学品市场有望进一步复苏，根据中国石油和化学工业联合会的预测，增长率将从2023年的仅0.3%提升至2.9%，其中亚洲市场将引领全球需求增长，同时欧盟化学品产量2024年将增长1.0%，从2022年和2023年的-6.3%和-7.6%的下跌趋势中恢复。在下游应用领域方面，PVC等聚合物市场经过2022年和2023年的疲软后将恢复到GDP增长水平甚至更高，且需求增长主要来自于亚洲。根据工信部的数据统计，2024年1-3月，我国塑料制品行业产量1,716.4万吨，同比增长0.3%。2024年3月，国务院常务会议审议通过《推动大规模设备更新和消费品以旧换新行动方案》，推动新一轮大规模设备更新和消费品以旧换新，积极开展汽车、家电等消费品以旧换新，有利于进一步促进下游漆包线及绝缘漆、锂电等行业的需求增长。
　　2020年、2021年、2022年和2023年，公司营业收入分别为57,573.37万元、104,365.15万元、75,368.65万元和67,408.39万元，归属于母公司所有者的净利润分别为14,535.08万元、32,913.84万元、24,265.19万元和18,957.96万元，呈现先增长后回落，并逐渐企稳的态势。受宏观经济和下游行业等因素影响，公司2021年经营业绩同比增长，随后2022年业绩有所下滑。从2022年下半年开始，公司业绩逐步企稳，2023年上半年营业收入和净利润与2022年下半年基本持平。公司2023年度营业收入和净利润较2022年度有所下降，但业绩同比下降幅度较2023年上半年呈收窄趋势；同时，公司2023年度产品整体销量已经回升，较2022年度增长6.03%。
　　随着国民经济和下游行业的进一步企稳回升，2024年一季度，公司营业收入为16,802.37万元，同比增长6.64%；同期公司归属于母公司所有者的净利润为4,422.97万元，同比增长5.66%。公司预计2024年上半年营业收入和净利润较2023年同期实现增长。截至2024年4月30日，公司主要产品在手订单金额为8,190.77万元，较2022年12月31日和2023年6月30日的在手订单金额分别增长46.82%和35.04%，公司主要产品销售情况逐渐好转。",预计2024-01-01到2024-06-30业绩：净利润9900万元至10900万元;增长幅度为0.48%至10.63%;上年同期业绩:净利润9852.97万元;,109000000.0,99000000.0,17,603285
603350.SH,安乃达,41.19,100.341,77070800.0,预盈,74097700.56,4.015000000000001,20240614,,预计2024-01-01到2024-06-30业绩：净利润7090.94万元至8323.22万元;增长幅度为-4.30%至12.33%;,83232200.0,70909400.0,17,603350
301565.SZ,中仑新材,23.71,-1.332,115000000.0,预盈,116785300.0,-1.5249999999999995,20240531,　　2024年1-6月预计营业收入可能呈现上升，主要系受本期销量变动及销售价格变动的影响；净利润可能呈现上升或下降，主要系受本期原材料价格变化，主要产品的毛利率可能产生较大波动的影响。,预计2024-01-01到2024-06-30业绩：净利润10000.00万元至13000.00万元;增长幅度为-14.37%至11.32%;上年同期业绩:净利润11678.53万元;,130000000.0,100000000.0,33,301565
300763.SZ,锦浪科技,47.67,-1.974,362786200.0,预降,627188200.0,-42.16,20240628,"　　1、公司2024年1-3月已实现归属于上市公司股东的净利润为2,028.62万元，公司预计2024年4-6月份归属于上市公司股东的净利润为30,500.00万元—38,000.00万元，主要系公司本报告期光伏和储能逆变器的接单量持续向好，海外出货占比提升，随着公司产能的提升及供应链的改善，产品出货量增长；同时新能源电力生产及户用光伏发电系统业务也得到持续改善，2024年4-6月份归属于上市公司股东的净利润较上年同期有所提升。
　　2、公司预计2024年1-6月非经常性损益对净利润的影响金额约为3,185.58万元，主要为分布式光伏系统处置损益及公司获得的政府补助等，上年同期非经常性损益对净利润的影响金额为-2,027.52万元。",预计2024-01-01到2024-06-30业绩：净利润32528.62万元至40028.62万元;下降幅度为48.14%至36.18%;上年同期业绩:净利润62718.82万元;,400286200.0,325286200.0,33,300763
300795.SZ,米奥会展,16.34,0.678,39000000.0,大幅下降,76194900.0,-48.815,20240625,"　　报告期内，公司营业收入和净利润较去年同期相比均下降，主要系与去年上半年相比，部分展会举办时间有所变化。
　　2023年上半年，公司在一带一路重要节点国家（波兰、阿联酋）、RCEP国家（日本、印尼、越南）、新兴市场国家（巴西、墨西哥）以及新拓展的展会发达国家（德国）共计8个国家举办了线下自办展会。
　　2024年上半年，公司依然坚持聚焦主营业务发展，按照战略部署和年度计划，在印尼、越南、日本和阿联酋4个国家成功举办线下自办展会，而墨西哥、巴西、德国、波兰4个国家的展会，将会放到2024年下半年举办。",预计2024-01-01到2024-06-30业绩：净利润3700.00万元至4100.00万元;下降幅度为51.44%至46.19%;上年同期业绩:净利润7619.49万元;,41000000.0,37000000.0,33,300795
688212.SH,澳华内镜,38.88,-3.834,5825000.0,大幅下降,38079400.0,-84.70500000000001,20240701,"　　1、本期营业收入实现增长，主要系公司加大产品推广，以临床需求为导向更新升级公司产品，不断拓宽对各等级医院的覆盖度。同时，公司品牌影响力也在不断上升，对经营产生了正向促进作用。
　　2、2022年和2023年公司分别进行了两轮股权激励，向符合条件的激励对象授予第二类限制性股票。股权激励对本报告期内的净利润影响较大，剔除股份支付影响的归属于母公司所有者的净利润较上年同期（剔除股份支付后）呈增长趋势。",预计2024-01-01到2024-06-30业绩：净利润465万元至700万元;下降幅度为87.79%至81.62%;上年同期业绩:净利润3807.94万元;,7000000.0,4650000.0,17,688212
600641.SH,万业企业,10.96,-3.009,-49000000.0,预亏,118600300.0,-141.3152,20240703,"　　本报告期内，公司的营业收入较上年同期有一定幅度的下降，主要是公司房地产板块进入收尾阶段，房产交付收入减少，导致公司利润减少；同时公司专用设备制造业务收入由于受行业验证周期的影响，导致上半年公司收入确认减少，对公司利润减少有一定影响。
　　后续公司会加快存量房产的去化工作，同时加快专用设备制造业务的验证工作。
　　本报告期内，受2024年上半年金融市场波动影响，公司持有的雪球及股票等金融资产公允价值下降。综上原因，导致公司本期利润发生亏损。","预计2024-01-01到2024-06-30业绩：净利润-4900万元左右;上年同期业绩:净利润11860.03万元,基本每股收益0.1274元;",-49000000.0,-49000000.0,17,600641
000008.SZ,神州高铁,1.95,-1.015,,,,,,,,,,33,000008
000034.SZ,神州数码,22.37,-1.886,,,,,,,,,,33,000034
000055.SZ,方大集团,3.55,-0.838,,,,,,,,,,33,000055
000012.SZ,南玻A,5.13,0.000,,,,,,,,,,33,000012
000021.SZ,深科技,14.75,0.683,,,,,,,,,,33,000021
000065.SZ,北方国际,10.24,-1.349,,,,,,,,,,33,000065
000070.SZ,ST特信,4.34,-1.139,,,,,,,,,,33,000070
000060.SZ,中金岭南,4.31,-0.232,,,,,,,,,,33,000060
000009.SZ,中国宝安,8.48,-0.935,,,,,,,,,,33,000009
000099.SZ,中信海直,15.93,-0.933,,,,,,,,,,33,000099
000158.SZ,常山北明,6.32,-2.318,,,,,,,,,,33,000158
000016.SZ,深康佳A,2.18,0.926,,,,,,,,,,33,000016
000032.SZ,深桑达A,15.21,-2.124,,,,,,,,,,33,000032
000002.SZ,万科A,7.16,0.421,,,,,,,,,,33,000002
000045.SZ,深纺织A,7.88,-1.377,,,,,,,,,,33,000045
000088.SZ,盐田港,4.61,0.217,,,,,,,,,,33,000088
000027.SZ,深圳能源,7.32,-1.348,,,,,,,,,,33,000027
000058.SZ,深赛格,5.59,1.268,,,,,,,,,,33,000058
000042.SZ,中洲控股,4.47,0.676,,,,,,,,,,33,000042
000156.SZ,华数传媒,6.36,-0.314,,,,,,,,,,33,000156
000006.SZ,深振业A,3.76,-2.083,,,,,,,,,,33,000006
000159.SZ,国际实业,5.46,0.184,,,,,,,,,,33,000159
000166.SZ,申万宏源,4.33,-0.460,,,,,,,,,,33,000166
000019.SZ,深粮控股,6.01,0.670,,,,,,,,,,33,000019
000039.SZ,中集集团,8.61,-5.799,,,,,,,,,,33,000039
000049.SZ,德赛电池,26.03,4.580,,,,,,,,,,33,000049
000011.SZ,深物业A,7.96,0.126,,,,,,,,,,33,000011
000068.SZ,华控赛格,2.74,-0.725,,,,,,,,,,33,000068
000062.SZ,深圳华强,8.80,0.114,,,,,,,,,,33,000062
000090.SZ,天健集团,4.12,0.488,,,,,,,,,,33,000090
000030.SZ,富奥股份,5.00,-0.990,,,,,,,,,,33,000030
000420.SZ,吉林化纤,3.16,-0.940,,,,,,,,,,33,000420
000428.SZ,华天酒店,3.01,4.152,,,,,,,,,,33,000428
000402.SZ,金融街,2.48,1.225,,,,,,,,,,33,000402
000498.SZ,山东路桥,5.28,-0.565,,,,,,,,,,33,000498
000333.SZ,美的集团,63.03,0.048,,,,,,,,,,33,000333
000413.SZ,东旭光电,,,,,,,,,,,,33,000413
000425.SZ,徐工机械,6.52,-1.511,,,,,,,,,,33,000425
000400.SZ,许继电气,32.66,-1.359,,,,,,,,,,33,000400
000507.SZ,珠海港,4.53,0.000,,,,,,,,,,33,000507
000410.SZ,沈阳机床,6.01,-0.332,,,,,,,,,,33,000410
000510.SZ,新金路,2.90,-3.333,,,,,,,,,,33,000510
000430.SZ,张家界,6.14,1.320,,,,,,,,,,33,000430
000598.SZ,兴蓉环境,7.92,0.000,,,,,,,,,,33,000598
000404.SZ,长虹华意,5.47,0.000,,,,,,,,,,33,000404
000518.SZ,四环生物,2.06,0.980,,,,,,,,,,33,000518
000534.SZ,万泽股份,9.89,0.101,,,,,,,,,,33,000534
000513.SZ,丽珠集团,37.22,-1.794,,,,,,,,,,33,000513
000519.SZ,中兵红箭,14.15,-3.610,,,,,,,,,,33,000519
000538.SZ,云南白药,51.17,-1.558,,,,,,,,,,33,000538
000541.SZ,佛山照明,4.89,-0.610,,,,,,,,,,33,000541
000533.SZ,顺钠股份,3.28,-2.381,,,,,,,,,,33,000533
000547.SZ,航天发展,5.92,0.680,,,,,,,,,,33,000547
